tfidf,token
7.883530890091272,juan
8.799821621965428,july
8.288995998199436,jump
8.512139549513646,june
3.729869750712752,just
8.799821621965428,just arrived
8.64567094213817,just booked
8.193685818395112,just called
7.7583677471372665,just cancelled
8.799821621965428,just checked
8.799821621965428,just curious
8.288995998199436,just did
8.64567094213817,just dm
8.64567094213817,just dmed
8.799821621965428,just frustrating
6.902701637079546,just got
8.799821621965428,just hang
8.512139549513646,just hangs
8.64567094213817,just hope
8.64567094213817,just hung
8.799821621965428,just know
7.547058653470059,just landed
8.394356513857263,just left
8.193685818395112,just like
8.799821621965428,just little
8.394356513857263,just lost
7.595848817639491,just need
8.512139549513646,just received
8.64567094213817,just say
8.799821621965428,just saying
7.190383709531327,just sent
8.64567094213817,just sitting
8.799821621965428,just spent
7.952523761578224,just told
8.64567094213817,just tried
8.288995998199436,just trying
8.799821621965428,just waiting
7.036233029704069,just want
8.026631733731946,just wanted
8.512139549513646,just wondering
8.799821621965428,just wow
8.799821621965428,jvmchat
8.512139549513646,karen
8.799821621965428,kc
7.372705266325282,keeping
7.190383709531327,keeps
8.64567094213817,keeps getting
8.799821621965428,keeps telling
8.64567094213817,kelly
7.295744225189153,kept
8.512139549513646,key
8.512139549513646,kicked
8.512139549513646,kid
7.456086875264332,kidding
6.401926349167057,kids
8.799821621965428,kill
7.883530890091272,killing
7.008062152737372,kind
8.64567094213817,kinda
8.799821621965428,kindness
8.799821621965428,king
8.512139549513646,kiosks
7.125845188393756,knew
4.719463301718067,know
8.799821621965428,know bags
8.512139549513646,know flight
8.64567094213817,know need
8.799821621965428,know plane
8.64567094213817,know suicide
8.799821621965428,know think
8.106674441405481,knowing
7.701209333297317,known
8.64567094213817,known traveler
7.372705266325282,knows
8.106674441405481,kp
8.288995998199436,ktn
7.157593886708336,kudos
6.807391457275221,la
6.531138080647063,lack
8.106674441405481,lack communication
8.64567094213817,lack customer
8.799821621965428,ladies
7.333484553172,lady
8.193685818395112,ladygaga
8.193685818395112,ladygaga carrieunderwood
8.106674441405481,laguardia
8.799821621965428,lake
8.106674441405481,lame
7.125845188393756,land
6.1971319365210435,landed
8.799821621965428,landed hours
6.480707227020171,landing
8.394356513857263,lands
8.288995998199436,lap
8.026631733731946,laptop
7.952523761578224,large
6.6597554584691565,las
7.7583677471372665,las vegas
4.58031391678932,late
5.115117539261972,late flight
8.288995998199436,late flightly
5.541725083943945,late flightr
8.394356513857263,late flightst
7.952523761578224,lauderdale
8.394356513857263,lauren
8.799821621965428,lavatory
8.64567094213817,law
5.621767791617482,lax
7.157593886708336,layover
8.799821621965428,layovers
8.64567094213817,lazy
8.512139549513646,lbs
8.799821621965428,lead
8.394356513857263,leading
8.64567094213817,leading cause
7.190383709531327,learn
8.288995998199436,learned
5.947190192052109,leave
7.6471421120270415,leaves
6.22213323872646,leaving
8.799821621965428,leaving hours
5.432525791978953,left
8.799821621965428,left airport
8.64567094213817,left flight
8.64567094213817,left gate
8.512139549513646,left ipad
8.64567094213817,left plane
6.853911472910114,leg
8.799821621965428,leg room
8.799821621965428,legal
7.883530890091272,legroom
8.193685818395112,legs
8.106674441405481,lesson
5.153501782270287,let
6.83038097549992,let know
8.64567094213817,let people
7.883530890091272,let plane
7.952523761578224,lets
7.259376581018278,letter
7.259376581018278,letting
8.799821621965428,letting know
7.701209333297317,level
6.497236528971381,lga
7.883530890091272,lhr
7.595848817639491,lie
8.799821621965428,lie flat
8.106674441405481,lied
7.818992368953701,lies
6.531138080647063,life
8.512139549513646,lifetime
8.394356513857263,light
4.548948257511101,like
8.799821621965428,like bag
8.799821621965428,like jetblue
8.799821621965428,like know
8.799821621965428,like new
8.799821621965428,like said
7.595848817639491,likely
8.193685818395112,limit
8.512139549513646,limited
5.409797540901397,line
8.288995998199436,line people
7.224285261207008,lines
6.386888471802516,link
8.799821621965428,link does
8.799821621965428,lisa
6.83038097549992,list
8.799821621965428,list preferred
8.026631733731946,listed
8.193685818395112,listen
7.547058653470059,listening
8.394356513857263,lit
7.190383709531327,literally
6.372073386017376,little
8.512139549513646,little help
6.83038097549992,live
8.193685818395112,live person
8.394356513857263,livery
8.799821621965428,lives
8.288995998199436,living
7.701209333297317,ll
8.64567094213817,lmao
7.190383709531327,load
8.394356513857263,load bags
7.818992368953701,loaded
8.64567094213817,loading
8.394356513857263,local
8.288995998199436,locate
8.026631733731946,located
8.512139549513646,location
8.64567094213817,locations
7.952523761578224,locator
8.193685818395112,log
7.883530890091272,logan
8.799821621965428,logged
8.799821621965428,login
8.799821621965428,logistics
6.531138080647063,lol
7.818992368953701,london
5.409797540901397,long
8.106674441405481,long day
8.288995998199436,long does
8.64567094213817,long flight
8.799821621965428,long line
7.952523761578224,long time
7.701209333297317,long wait
8.512139549513646,long way
6.464446706148391,longer
5.966608277909211,look
8.106674441405481,look forward
8.288995998199436,look like
8.026631733731946,looked
5.864193272481142,looking
7.190383709531327,looking forward
8.799821621965428,looking help
6.417193821297845,looks
6.566229400458333,looks like
8.799821621965428,loose
6.762939694704388,lose
8.64567094213817,lose bag
8.64567094213817,loses
7.008062152737372,losing
8.64567094213817,losing luggage
8.512139549513646,loss
5.115117539261972,lost
8.394356513857263,lost amp
7.157593886708336,lost bag
8.193685818395112,lost baggage
7.701209333297317,lost bags
8.799821621965428,lost business
8.193685818395112,lost customer
7.456086875264332,lost luggage
6.480707227020171,lot
7.095073529727002,lots
8.512139549513646,louis
8.799821621965428,louisville
7.125845188393756,lounge
8.288995998199436,lousy
5.102643365036796,love
8.799821621965428,love airline
8.512139549513646,love field
7.883530890091272,love flying
7.6471421120270415,love guys
8.799821621965428,love http
8.512139549513646,love jetblue
8.799821621965428,love southwest
7.595848817639491,loved
8.193685818395112,lovedragonss
8.799821621965428,lovedragonss lauren
7.595848817639491,lovely
8.799821621965428,loves
8.512139549513646,loving
7.883530890091272,low
8.288995998199436,lower
6.640337372612055,loyal
8.512139549513646,loyal customer
7.952523761578224,loyal customers
8.106674441405481,loyalty
7.295744225189153,lt
8.799821621965428,lt lt
6.980663178549258,luck
8.394356513857263,luckily
8.193685818395112,lucky
8.394356513857263,lufthansa
5.086249555261119,luggage
8.64567094213817,luggage days
8.193685818395112,luggage flight
8.799821621965428,luggage lost
8.799821621965428,lunch
6.980663178549258,luv
8.64567094213817,lying
8.512139549513646,machine
7.6471421120270415,mad
8.799821621965428,magazine
8.799821621965428,magic
7.372705266325282,mail
7.7583677471372665,main
8.64567094213817,maint
6.602597044629208,maintenance
8.799821621965428,maintenance issue
8.106674441405481,maintenance issues
7.456086875264332,major
4.864733343606285,make
8.106674441405481,make change
8.512139549513646,make changes
7.952523761578224,make connection
7.6471421120270415,make flight
8.288995998199436,make reservation
8.026631733731946,make right
8.394356513857263,make sense
7.372705266325282,make sure
6.43269800783381,makes
8.288995998199436,makes sense
5.947190192052109,making
8.512139549513646,making miss
8.512139549513646,male
8.799821621965428,male flight
8.64567094213817,malfunction
7.259376581018278,man
8.193685818395112,manage
8.394356513857263,managed
7.952523761578224,management
7.952523761578224,manager
8.799821621965428,manchester
8.64567094213817,manner
8.799821621965428,map
7.224285261207008,march
8.288995998199436,mark
8.026631733731946,marketing
8.799821621965428,marks
8.64567094213817,massive
7.456086875264332,match
7.259376581018278,matter
8.799821621965428,matters
6.23487226450389,maybe
8.288995998199436,mci
6.679558085765336,mco
8.64567094213817,mco gt
8.64567094213817,md
7.7583677471372665,mdw
7.4135272608455365,meal
8.512139549513646,meal voucher
8.193685818395112,meals
6.548529823358932,mean
8.799821621965428,meaning
7.008062152737372,means
8.106674441405481,meant
8.288995998199436,mech
6.343085849144123,mechanical
8.799821621965428,mechanical delay
8.799821621965428,mechanical failure
8.512139549513646,mechanical issue
7.259376581018278,mechanical issues
8.193685818395112,mechanical problems
8.106674441405481,mechanics
6.953994931467096,media
8.799821621965428,media filmcrew
8.799821621965428,media team
8.288995998199436,medical
8.193685818395112,meet
7.500538637835167,meeting
8.193685818395112,meetings
8.64567094213817,mem
6.5842479059610115,member
7.008062152737372,members
8.394356513857263,membership
8.799821621965428,memories
8.026631733731946,memphis
7.595848817639491,mention
8.193685818395112,merge
8.512139549513646,merged
7.372705266325282,merger
8.799821621965428,merging
7.259376581018278,mess
6.328901214152166,message
8.799821621965428,messaged
8.193685818395112,messages
7.883530890091272,messed
8.799821621965428,messing
7.7583677471372665,met
8.512139549513646,metal
8.193685818395112,method
8.799821621965428,method good
8.799821621965428,mex
7.456086875264332,mexico
8.799821621965428,mi
7.008062152737372,mia
6.602597044629208,miami
8.64567094213817,miami airport
8.394356513857263,mid
7.065220566577321,middle
8.026631733731946,middle seat
7.6471421120270415,midnight
8.193685818395112,midway
8.288995998199436,mile
7.125845188393756,mileage
8.106674441405481,mileage plus
7.701209333297317,mileageplus
5.548155974274236,miles
8.193685818395112,miles account
7.883530890091272,military
8.193685818395112,million
5.175480688989062,min
8.799821621965428,min counting
8.288995998199436,min delay
7.7583677471372665,min hold
7.6471421120270415,min late
8.288995998199436,min wait
7.333484553172,mind
8.026631733731946,minor
5.664327406036278,mins
8.64567094213817,mins flight
8.512139549513646,mins hold
8.799821621965428,mins waiting
7.7583677471372665,mint
6.566229400458333,minute
8.394356513857263,minute delay
8.799821621965428,minute hold
8.106674441405481,minute wait
4.949674020255369,minutes
7.701209333297317,minutes ago
8.106674441405481,minutes counting
8.512139549513646,minutes early
8.799821621965428,minutes flight
8.64567094213817,minutes help
7.4135272608455365,minutes hold
8.799821621965428,minutes late
8.799821621965428,minutes phone
8.288995998199436,minutes waiting
8.193685818395112,miserable
8.512139549513646,misplaced
5.52267688897325,miss
8.512139549513646,miss connecting
6.878009024489175,miss connection
8.394356513857263,miss connections
7.500538637835167,miss flight
8.64567094213817,miss work
5.701231962971728,missed
8.106674441405481,missed connecting
7.500538637835167,missed connection
8.193685818395112,missed connections
7.333484553172,missed flight
8.799821621965428,missed flights
5.855382642798987,missing
8.64567094213817,missing bag
8.288995998199436,missing connection
8.394356513857263,missing flight
8.64567094213817,missing luggage
8.799821621965428,mission
7.500538637835167,mistake
8.512139549513646,mistakes
8.106674441405481,mke
7.190383709531327,mobile
8.64567094213817,mobile boarding
8.026631733731946,model
7.157593886708336,mom
8.026631733731946,moment
8.799821621965428,moms
7.7583677471372665,mon
6.602597044629208,monday
6.048286308923478,money
8.64567094213817,monitor
6.807391457275221,month
8.799821621965428,month ago
8.64567094213817,month old
6.784918601423162,months
7.7583677471372665,months ago
5.49783089038672,morning
8.512139549513646,morning flight
8.512139549513646,mosaic
7.7583677471372665,mother
6.902701637079546,moved
8.799821621965428,moved flight
8.512139549513646,movie
7.456086875264332,moving
8.288995998199436,mr
7.952523761578224,msg
8.288995998199436,msp
8.193685818395112,msy
7.065220566577321,multiple
8.106674441405481,multiple times
7.6471421120270415,music
6.62128917764136,na
8.512139549513646,na miss
8.193685818395112,nah
8.512139549513646,named
8.288995998199436,names
8.512139549513646,nantucket
6.878009024489175,nashville
8.106674441405481,nasty
8.64567094213817,national
8.799821621965428,nature
7.7583677471372665,nc
6.602597044629208,nd
8.799821621965428,nd flight
7.818992368953701,nd time
7.883530890091272,near
8.64567094213817,nearby
7.883530890091272,nearly
8.799821621965428,necessary
4.3093143442974755,need
8.64567094213817,need add
8.026631733731946,need assistance
8.512139549513646,need bag
8.193685818395112,need better
8.799821621965428,need book
8.512139549513646,need cancelled
7.333484553172,need change
7.952523761578224,need flight
8.288995998199436,need follow
6.566229400458333,need help
7.818992368953701,need home
8.288995998199436,need know
8.799821621965428,need make
8.799821621965428,need receipt
8.288995998199436,need speak
8.799821621965428,need talk
8.288995998199436,need work
6.679558085765336,needed
8.64567094213817,needing
6.23487226450389,needs
8.799821621965428,needs help
8.799821621965428,negotiate
8.799821621965428,neptune
8.64567094213817,nervous
7.259376581018278,neveragain
5.019427059015718,new
8.288995998199436,new airline
8.288995998199436,new ceo
7.157593886708336,new flight
8.799821621965428,new orleans
8.106674441405481,new plane
8.799821621965428,new planes
8.799821621965428,new routes
8.799821621965428,new seats
8.512139549513646,new ticket
7.952523761578224,new york
6.401926349167057,newark
8.799821621965428,newark nj
7.125845188393756,news
8.799821621965428,news http
8.64567094213817,nexus
8.799821621965428,nh
5.67892620545743,nice
8.799821621965428,nice customer
8.799821621965428,nice know
8.64567094213817,nicely
5.580945797097226,night
7.500538637835167,nightmare
8.512139549513646,nights
8.799821621965428,nite
8.193685818395112,nj
8.64567094213817,njb
8.799821621965428,nola
6.699760793082856,non
8.288995998199436,non existent
7.883530890091272,non stop
8.799821621965428,nonsense
7.547058653470059,nonstop
8.512139549513646,noon
7.157593886708336,nope
8.026631733731946,normal
8.64567094213817,north
8.799821621965428,northeast
8.799821621965428,notch
8.394356513857263,notcool
7.259376581018278,note
8.799821621965428,notes
7.883530890091272,nothappy
7.4135272608455365,notice
8.288995998199436,noticed
7.456086875264332,notification
8.193685818395112,notifications
7.6471421120270415,notified
8.193685818395112,notify
8.799821621965428,november
5.144843719527172,number
8.799821621965428,number email
8.799821621965428,number speak
7.7583677471372665,numbers
8.799821621965428,numerous
8.026631733731946,nuts
7.224285261207008,ny
6.2477756693397986,nyc
8.512139549513646,nytimes
8.64567094213817,oak
8.64567094213817,oakland
7.952523761578224,obviously
8.799821621965428,occurred
8.512139549513646,october
8.799821621965428,odd
6.386888471802516,offer
8.512139549513646,offer flight
6.9280194450638355,offered
7.224285261207008,offering
8.106674441405481,offers
7.4135272608455365,office
8.799821621965428,officer
8.799821621965428,offices
8.193685818395112,official
7.883530890091272,officially
8.64567094213817,ogg
6.1372337949399745,oh
8.799821621965428,ohio
5.928141997081415,ok
8.799821621965428,ok just
8.026631733731946,ok thank
8.193685818395112,ok thanks
6.902701637079546,okay
8.799821621965428,okay thank
8.799821621965428,okay thanks
8.193685818395112,okc
6.160764292350168,old
8.799821621965428,old plane
8.799821621965428,omaha
7.883530890091272,omg
7.500538637835167,onboard
7.7583677471372665,ones
5.3237229321301545,online
8.799821621965428,online cancelled
8.106674441405481,online flight
8.799821621965428,online help
8.512139549513646,online phone
8.799821621965428,oops
6.037704199592941,open
8.512139549513646,open seats
8.512139549513646,opened
8.394356513857263,opening
8.799821621965428,opens
8.394356513857263,operated
8.512139549513646,operating
8.799821621965428,operation
8.64567094213817,operational
8.394356513857263,operations
8.799821621965428,operator
8.106674441405481,opportunity
6.328901214152166,option
6.602597044629208,options
5.8466489628302325,ord
7.4135272608455365,order
8.799821621965428,orf
8.799821621965428,organization
8.64567094213817,origin
6.980663178549258,original
7.952523761578224,original flight
7.883530890091272,originally
6.9280194450638355,orlando
8.799821621965428,orleans
8.799821621965428,oscar
7.372705266325282,oscars
8.193685818395112,outbound
8.026631733731946,outlets
7.6471421120270415,outside
7.952523761578224,outstanding
8.64567094213817,overall
7.701209333297317,overbooked
7.190383709531327,overhead
8.64567094213817,overhead bin
8.799821621965428,overhead bins
8.799821621965428,overhead space
7.157593886708336,overnight
8.64567094213817,overweight
8.799821621965428,owe
8.193685818395112,pa
8.799821621965428,pacific
8.799821621965428,packed
7.224285261207008,page
6.037704199592941,paid
8.64567094213817,paid extra
8.799821621965428,pain
8.512139549513646,painful
8.288995998199436,pair
7.883530890091272,palm
8.394356513857263,palm springs
8.026631733731946,paper
8.394356513857263,paperwork
8.288995998199436,parents
8.106674441405481,paris
8.799821621965428,park
8.64567094213817,parked
8.799821621965428,parking
8.799821621965428,particularly
8.193685818395112,partner
8.394356513857263,partners
8.799821621965428,partnership
7.4135272608455365,party
6.080721584676632,pass
7.295744225189153,passbook
7.952523761578224,passed
6.762939694704388,passenger
5.355139128363533,passengers
8.394356513857263,passengers flight
7.372705266325282,passengers wall
7.6471421120270415,passes
8.394356513857263,passport
8.394356513857263,password
6.328901214152166,past
8.193685818395112,past days
8.288995998199436,past hours
8.799821621965428,past week
7.500538637835167,pathetic
7.701209333297317,patience
7.701209333297317,patient
8.026631733731946,pax
5.701231962971728,pay
8.799821621965428,pay cab
8.193685818395112,pay extra
8.394356513857263,pay hotel
6.741433489483423,paying
8.288995998199436,paying customers
8.512139549513646,paying extra
8.193685818395112,payment
8.799821621965428,paypal
7.7583677471372665,pbi
7.6471421120270415,pdx
8.106674441405481,peanuts
8.394356513857263,penalty
8.394356513857263,pending
4.949674020255369,people
8.799821621965428,people did
8.026631733731946,people flight
8.64567094213817,people know
8.394356513857263,people line
8.64567094213817,people waiting
8.106674441405481,people working
7.818992368953701,perfect
8.64567094213817,performance
8.512139549513646,period
8.64567094213817,perks
5.918752256731576,person
8.799821621965428,person help
7.595848817639491,personal
8.799821621965428,personally
8.193685818395112,personnel
8.799821621965428,ph
7.456086875264332,philadelphia
8.799821621965428,philippines
6.62128917764136,philly
5.812457598081953,phl
8.799821621965428,phl flight
7.595848817639491,phlairport
7.295744225189153,phoenix
4.556099658668726,phone
8.64567094213817,phone agent
8.799821621965428,phone amp
8.64567094213817,phone customer
8.64567094213817,phone got
8.394356513857263,phone help
8.193685818395112,phone hold
8.288995998199436,phone hour
8.799821621965428,phone hours
8.799821621965428,phone hrs
8.799821621965428,phone just
8.394356513857263,phone line
8.799821621965428,phone minutes
7.295744225189153,phone number
8.64567094213817,phone rep
8.799821621965428,phone reps
8.799821621965428,phone use
8.394356513857263,phone wait
7.157593886708336,phones
7.818992368953701,photo
8.799821621965428,photos
6.43269800783381,phx
8.193685818395112,pic
6.62128917764136,pick
8.106674441405481,pick phone
7.547058653470059,picked
8.512139549513646,picking
8.026631733731946,picture
8.026631733731946,piece
8.64567094213817,pillows
6.058981598040226,pilot
8.512139549513646,pilot flight
6.720380080285591,pilots
8.026631733731946,pissed
7.818992368953701,pit
8.193685818395112,pittsburgh
6.784918601423162,place
8.193685818395112,placed
8.394356513857263,places
8.799821621965428,plain
7.157593886708336,plan
4.188006893258667,plane
8.799821621965428,plane amp
8.799821621965428,plane does
7.952523761578224,plane flight
8.026631733731946,plane gate
8.799821621965428,plane getting
8.64567094213817,plane ground
7.6471421120270415,plane hour
7.952523761578224,plane hours
8.288995998199436,plane hrs
7.952523761578224,plane just
8.394356513857263,plane left
8.799821621965428,plane sitting
8.512139549513646,plane ticket
8.512139549513646,plane waiting
6.016870112690099,planes
8.64567094213817,planet
7.500538637835167,planned
7.952523761578224,planning
6.902701637079546,plans
8.512139549513646,plastic
8.288995998199436,plat
7.008062152737372,platinum
8.799821621965428,platinum desk
8.64567094213817,platinum member
7.883530890091272,play
8.394356513857263,playing
7.818992368953701,pleasant
8.64567094213817,pleased
8.64567094213817,pleasure
7.701209333297317,plenty
6.480707227020171,pls
8.026631733731946,pls help
6.497236528971381,plus
7.295744225189153,plz
8.799821621965428,plz help
5.541725083943945,pm
7.6471421120270415,pm flight
8.64567094213817,pm today
8.64567094213817,pocket
6.274092977657172,point
6.602597044629208,points
8.288995998199436,police
7.701209333297317,policies
6.260847750907151,policy
6.125672972538898,poor
8.512139549513646,poor communication
7.4135272608455365,poor customer
8.64567094213817,poor service
8.799821621965428,poorcustomerservice
8.106674441405481,poorly
8.193685818395112,poorservice
8.799821621965428,popular
8.193685818395112,portland
8.799821621965428,pos
8.106674441405481,position
8.193685818395112,positive
6.401926349167057,possible
7.818992368953701,possibly
7.333484553172,post
7.952523761578224,posted
7.456086875264332,power
8.394356513857263,power outlets
7.157593886708336,ppl
7.7583677471372665,pr
8.394356513857263,practice
8.799821621965428,praying
7.065220566577321,pre
8.288995998199436,pre check
8.799821621965428,preboard
8.64567094213817,precheck
8.799821621965428,pref
8.512139549513646,prefer
7.595848817639491,preferred
7.547058653470059,premier
8.799821621965428,premiere
7.701209333297317,premium
8.106674441405481,prepared
8.799821621965428,present
6.83038097549992,pretty
8.799821621965428,pretty sure
8.799821621965428,pretzels
8.512139549513646,prevent
7.701209333297317,previous
6.853911472910114,price
7.7583677471372665,prices
8.799821621965428,pricey
8.64567094213817,pricing
7.883530890091272,print
8.799821621965428,printed
7.883530890091272,prior
7.065220566577321,priority
8.64567094213817,priority boarding
8.288995998199436,private
8.799821621965428,private jet
8.512139549513646,prob
6.953994931467096,probably
5.900233208964338,problem
5.303314060498947,problems
7.701209333297317,problems flight
8.64567094213817,problems flights
8.512139549513646,procedure
6.6597554584691565,process
7.818992368953701,professional
8.64567094213817,profit
8.288995998199436,profits
7.456086875264332,program
8.394356513857263,programs
8.64567094213817,progress
7.818992368953701,promise
7.701209333297317,promised
8.394356513857263,promises
7.818992368953701,promo
8.394356513857263,promotion
8.799821621965428,promotions
7.952523761578224,prompt
8.512139549513646,prompt response
8.799821621965428,proof
8.64567094213817,proper
8.026631733731946,properly
8.799821621965428,property
8.799821621965428,proud
8.64567094213817,prove
6.762939694704388,provide
7.547058653470059,provided
8.799821621965428,provider
7.883530890091272,providing
8.512139549513646,ps
8.394356513857263,pts
7.952523761578224,public
8.193685818395112,puerto
8.512139549513646,puerto rico
7.952523761578224,pull
8.64567094213817,pulled
8.394356513857263,pulling
6.878009024489175,purchase
8.799821621965428,purchase ticket
7.547058653470059,purchased
8.512139549513646,purpose
7.952523761578224,push
8.394356513857263,pushed
8.512139549513646,pushing
8.512139549513646,putting
8.026631733731946,pvd
8.799821621965428,pwm
7.883530890091272,quality
6.386888471802516,question
7.500538637835167,questions
8.106674441405481,queue
6.62128917764136,quick
8.799821621965428,quick reply
7.547058653470059,quick response
7.7583677471372665,quickly
8.512139549513646,quite
8.512139549513646,race
8.799821621965428,rain
7.818992368953701,raise
8.106674441405481,raleigh
8.799821621965428,ramp
8.026631733731946,ran
8.799821621965428,random
8.193685818395112,rapid
8.64567094213817,rapid rewards
7.6471421120270415,rate
8.394356513857263,rates
7.125845188393756,rd
8.512139549513646,rd time
7.065220566577321,rdu
6.720380080285591,reach
8.799821621965428,reach agent
8.288995998199436,reaching
6.980663178549258,read
8.512139549513646,reading
6.9280194450638355,ready
8.288995998199436,reagan
6.497236528971381,real
8.799821621965428,real life
7.952523761578224,real person
7.952523761578224,realize
8.512139549513646,realized
4.894487604688077,really
8.512139549513646,really appreciate
8.512139549513646,really bad
8.799821621965428,really did
8.799821621965428,really know
8.193685818395112,really need
8.799821621965428,really want
6.301121650045091,reason
8.394356513857263,reasonable
8.193685818395112,reasons
5.804089348411436,rebook
8.193685818395112,rebook cancelled
7.6471421120270415,rebook flight
8.799821621965428,rebook online
5.65710715806279,rebooked
8.193685818395112,rebooked flight
8.288995998199436,rebooked tomorrow
7.547058653470059,receipt
7.372705266325282,receive
6.114244276715276,received
8.394356513857263,received email
8.512139549513646,receiving
8.026631733731946,recent
8.64567094213817,recent flight
8.64567094213817,recently
8.394356513857263,recommend
8.799821621965428,reconsider
6.9280194450638355,record
8.394356513857263,record locator
8.799821621965428,recording
8.799821621965428,recourse
8.799821621965428,rectify
7.7583677471372665,red
8.64567094213817,red eye
8.64567094213817,redcarpet
7.7583677471372665,redeem
8.64567094213817,ref
8.394356513857263,reference
6.602597044629208,reflight
6.602597044629208,reflight booking
5.621767791617482,refund
8.799821621965428,refund flight
8.799821621965428,refund request
8.64567094213817,refund ticket
7.701209333297317,refunded
8.512139549513646,refunds
7.6471421120270415,refuse
7.595848817639491,refused
8.64567094213817,refuses
7.456086875264332,regarding
8.512139549513646,regular
8.106674441405481,reimburse
8.026631733731946,reimbursed
8.106674441405481,reimbursement
7.6471421120270415,relate
7.6471421120270415,relate flightd
7.065220566577321,relations
8.512139549513646,released
8.64567094213817,reliable
8.799821621965428,remains
7.7583677471372665,remember
8.799821621965428,reminded
8.394356513857263,reminder
8.799821621965428,removal
8.799821621965428,removal method
8.394356513857263,remove
8.193685818395112,rent
8.193685818395112,rent car
7.701209333297317,rental
8.288995998199436,rental car
6.058981598040226,rep
8.288995998199436,repair
8.799821621965428,repeat
8.394356513857263,replacement
8.64567094213817,replacing
6.274092977657172,reply
8.288995998199436,replying
7.157593886708336,report
8.394356513857263,reported
7.6471421120270415,representative
7.095073529727002,reps
8.288995998199436,republican
8.288995998199436,republican american
6.640337372612055,request
7.547058653470059,requested
8.512139549513646,requesting
8.288995998199436,required
8.512139549513646,requires
8.106674441405481,reroute
8.193685818395112,rerouted
7.883530890091272,res
8.512139549513646,resched
6.953994931467096,reschedule
8.394356513857263,reschedule cancelled
7.952523761578224,reschedule flight
7.125845188393756,rescheduled
8.193685818395112,rescheduled flight
8.026631733731946,rescheduling
8.799821621965428,reserv
5.49783089038672,reservation
8.799821621965428,reservation hold
8.394356513857263,reservation online
8.799821621965428,reservation phone
6.343085849144123,reservations
8.799821621965428,reservations team
8.288995998199436,reserve
8.394356513857263,reserved
8.512139549513646,reset
7.701209333297317,resolution
7.456086875264332,resolve
8.799821621965428,resolve issue
7.333484553172,resolved
8.026631733731946,respect
6.807391457275221,respond
7.952523761578224,responded
7.157593886708336,responding
5.263704922403901,response
8.799821621965428,response time
8.193685818395112,responses
8.394356513857263,responsibility
8.512139549513646,responsible
8.799821621965428,responsive
7.952523761578224,rest
8.394356513857263,result
8.512139549513646,results
8.106674441405481,retrieve
6.328901214152166,return
7.500538637835167,return flight
8.799821621965428,return ticket
7.952523761578224,returned
7.952523761578224,returning
8.394356513857263,revenue
8.512139549513646,review
7.952523761578224,reward
7.818992368953701,rewards
8.512139549513646,ric
8.64567094213817,rica
8.394356513857263,rico
7.259376581018278,ride
6.080721584676632,ridiculous
5.239722957717416,right
8.512139549513646,right balance
8.799821621965428,right http
8.394356513857263,right thing
8.64567094213817,rights
8.799821621965428,ring
8.106674441405481,ripoff
8.512139549513646,ripped
8.64567094213817,rno
8.799821621965428,road
8.512139549513646,roads
8.394356513857263,roc
7.095073529727002,rock
8.106674441405481,rocks
6.720380080285591,room
8.106674441405481,rooms
8.394356513857263,rough
7.095073529727002,round
7.456086875264332,round trip
8.288995998199436,roundtrip
7.095073529727002,route
7.500538637835167,routes
8.394356513857263,routing
6.548529823358932,row
8.193685818395112,rows
7.952523761578224,rr
7.818992368953701,rsw
6.016870112690099,rt
6.531138080647063,rt jetblue
8.799821621965428,rt virginamerica
5.701231962971728,rude
8.799821621965428,rude customer
8.799821621965428,rude employees
8.64567094213817,rude unhelpful
7.333484553172,ruined
7.7583677471372665,ruining
8.799821621965428,rule
7.7583677471372665,rules
6.784918601423162,run
7.036233029704069,running
6.464446706148391,runway
8.799821621965428,runway hour
6.953994931467096,sad
8.193685818395112,sadly
7.4135272608455365,safe
7.7583677471372665,safely
6.9280194450638355,safety
5.415431358619653,said
8.193685818395112,sale
8.799821621965428,sales
8.512139549513646,salt
6.22213323872646,san
8.799821621965428,san antonio
7.595848817639491,san diego
8.799821621965428,san fran
8.288995998199436,san francisco
8.64567094213817,san jose
7.952523761578224,san juan
8.512139549513646,sarcasm
6.548529823358932,sat
8.106674441405481,sat plane
7.295744225189153,saturday
8.799821621965428,savannah
7.701209333297317,save
8.394356513857263,saved
8.288995998199436,saving
7.224285261207008,saw
5.873082219898388,say
6.43269800783381,saying
8.394356513857263,saying flight
5.628736460933575,says
8.799821621965428,says flight
8.512139549513646,says time
8.799821621965428,scale
8.799821621965428,scam
8.799821621965428,scan
8.799821621965428,scared
8.394356513857263,scavenger
8.394356513857263,scavenger hunt
7.036233029704069,schedule
6.514043647287763,scheduled
8.64567094213817,scheduled departure
8.64567094213817,scheduling
7.883530890091272,school
7.952523761578224,screen
8.799821621965428,screens
7.595848817639491,screw
7.456086875264332,screwed
8.799821621965428,screwing
7.595848817639491,sea
8.64567094213817,search
5.0985196478529335,seat
8.288995998199436,seat assignment
8.026631733731946,seat flight
8.288995998199436,seated
7.333484553172,seating
5.318581532629735,seats
8.394356513857263,seats available
8.512139549513646,seats flight
8.799821621965428,seats open
7.547058653470059,seattle
8.799821621965428,sec
6.640337372612055,second
8.394356513857263,second flight
8.64567094213817,second leading
8.193685818395112,second time
8.288995998199436,seconds
8.799821621965428,secure
7.456086875264332,security
